brand,model,type,year
Specialized,Roubaix SL3 Expert Compact,Road,2012
Specialized,Roubaix SL3 Expert Compact,Road,2011
Specialized,Roubaix SL3 Pro Compact,Road,2012
Specialized,Roubaix SL3 Pro Dura-Ace,Road,2011
Specialized,Roubaix SL3 Pro SRAM,Road,2011
Specialized,Roubaix SL3 Pro SRAM Red Compact,Road,2012
Specialized,Roubaix SL3 Pro Ui2 Compact,Road,2012
Specialized,Roubaix SL4,Road,2017
Specialized,Roubaix SL4,Road,2016
Specialized,Roubaix SL4 Comp,Road,2016
Specialized,Roubaix SL4 Comp,Road,2015
Specialized,Roubaix SL4 Comp Compact,Road,2014
Specialized,Roubaix SL4 Comp Disc,Road,2015
Specialized,Roubaix SL4 Comp UDi2,Road,2017
Specialized,Roubaix SL4 Comp UDi2,Road,2016
Specialized,Roubaix SL4 Disc,Road,2016
Specialized,Roubaix SL4 Disc,Road,2015
Specialized,Roubaix SL4 Disc Tiagra,Road,2015
Specialized,Roubaix SL4 Double,Road,2015
Specialized,Roubaix SL4 Double Tiagra,Road,2015
Specialized,Roubaix SL4 Elite,Road,2015
Specialized,Roubaix SL4 Elite 105,Road,2014
Specialized,Roubaix SL4 Elite Disc,Road,2016
Specialized,Roubaix SL4 Elite Disc,Road,2015
Specialized,Roubaix SL4 Elite Rival HRR,Road,2014
Specialized,Roubaix SL4 Expert,Road,2016
Specialized,Roubaix SL4 Expert,Road,2015
Specialized,Roubaix SL4 Expert,Road,2014
Specialized,Roubaix SL4 Expert Compact,Road,2013
Specialized,Roubaix SL4 Expert Disc UDi2,Road,2016
Specialized,Roubaix SL4 Expert Ui2 Compact,Road,2013
Specialized,Roubaix SL4 Pro Compact,Road,2013
Specialized,Roubaix SL4 Pro Disc,Road,2016
Specialized,Roubaix SL4 Pro Disc Race,Road,2015
Specialized,Roubaix SL4 Pro Disc Race UDi2,Road,2016
Specialized,Roubaix SL4 Pro Dura-Ace,Road,2014
Specialized,Roubaix SL4 Pro Race,Road,2015
Specialized,Roubaix SL4 Pro Race,Road,2014
Specialized,Roubaix SL4 Pro Race Disc UDi2,Road,2015
Specialized,Roubaix SL4 Sora,Road,2014
Specialized,Roubaix SL4 Sora Disc,Road,2014
Specialized,Roubaix SL4 Sport,Road,2017
Specialized,Roubaix SL4 Sport,Road,2016
Specialized,Roubaix SL4 Sport,Road,2015
Specialized,Roubaix SL4 Sport 105,Road,2014
Specialized,Roubaix SL4 Sport SRAM Disc,Road,2014
Specialized,Roubaix Sport,Road,2021
Specialized,Roubaix Sport,Road,2020
Specialized,Roubaix Sport,Road,2019
Specialized,Roubaix Sport,Road,2018
Specialized,Roubaix Sport Compact,Road,2013
Specialized,Roubaix Triple,Road,2010
Specialized,Roubaix Triple,Road,2009
Specialized,Roubaix Triple,Road,2008
Specialized,Roubaix X3,Road,2009
Specialized,Roulux,Hybrid,2011
Specialized,Roulux,Hybrid,2010
Specialized,Roulux 1,Hybrid,2011
Specialized,Roulux 1,Hybrid,2010
Specialized,Roulux 1 Wmn,Hybrid,2010
Specialized,Roulux 1 Women's,Hybrid,2011
Specialized,Ruby,Road,2019
Specialized,Ruby Apex Compact,Hybrid,2012
Specialized,Ruby Apex Compact - Women's,Road,2012
Specialized,Ruby Comp,Road,2019
Specialized,Ruby Comp,Road,2018
Specialized,Ruby Comp,Road,2017
Specialized,Ruby Comp,Road,2016
Specialized,Ruby Comp,Road,2015
Specialized,Ruby Comp,Road,2006
Specialized,Ruby Comp – Ultegra Di2,Road,2019
Specialized,Ruby Comp C2,Road,2009
Specialized,Ruby Comp Compact,Road,2012
Specialized,Ruby Comp Compact,Road,2011
Specialized,Ruby Comp Compact,Road,2010
Specialized,Ruby Comp Compact,Road,2009
Specialized,Ruby Comp Compact - Women's,Road,2014
Specialized,Ruby Comp Compact - Women's,Road,2013
Specialized,Ruby Comp Compact - Women's,Road,2012
Specialized,Ruby Comp Compact - Women's,Road,2011
Specialized,Ruby Comp Disc - Women's,Road,2016
Specialized,Ruby Comp Triple,Road,2011
Specialized,Ruby Comp Triple,Road,2010
Specialized,Ruby Comp Triple,Road,2009
Specialized,Ruby Comp Triple,Road,2008
Specialized,Ruby Comp Triple,Road,2007
Specialized,Ruby Comp Triple - Women's,Road,2011
Specialized,Ruby Comp UDi2 - Women's,Road,2016
Specialized,Ruby Comp X3,Road,2009
Specialized,Ruby Compact,Road,2012
Specialized,Ruby Compact - Women's,Road,2014
Specialized,Ruby Compact - Women's,Road,2013
Specialized,Ruby Compact - Women's,Road,2012
Specialized,Ruby Disc,Road,2016
Specialized,Ruby Disc,Road,2015
Specialized,Ruby Double,Road,2015
Specialized,Ruby Double Tiagra - Women's,Road,2015
Specialized,Ruby Elite,Road,2018
Specialized,Ruby Elite,Road,2017
Specialized,Ruby Elite,Road,2015
Specialized,Ruby Elite,Road,2008
Specialized,Ruby Elite Apex,Road,2011
Specialized,Ruby Elite Apex - Women's,Road,2011
Specialized,Ruby Elite Apex Compact - Women's,Road,2013
Specialized,Ruby Elite C2,Road,2009
Specialized,Ruby Elite Compact,Road,2012
Specialized,Ruby Elite Compact,Road,2010
Specialized,Ruby Elite Compact,Road,2009
Specialized,Ruby Elite Compact,Road,2008
Specialized,Ruby Elite Compact - Women's,Road,2013
Specialized,Ruby Elite Compact EQ - Women's,Road,2014
Specialized,Ruby Elite Disc,Road,2016
Specialized,Ruby Elite Disc,Road,2015
Specialized,Ruby Elite Rival HRR - Women's,Road,2014
Specialized,Ruby Elite Triple,Road,2010
Specialized,Ruby Elite Triple,Road,2009
Specialized,Ruby Elite Triple,Road,2008
Specialized,Ruby Elite X3,Road,2009
Specialized,Ruby eTap,Road,2018
Specialized,Ruby Expert,Road,2019
Specialized,Ruby Expert,Road,2018
Specialized,Ruby Expert,Road,2017
Specialized,Ruby Expert,Road,2015
Specialized,Ruby Expert,Road,2006
Specialized,Ruby Expert C2,Road,2009
Specialized,Ruby Expert Compact,Road,2011
Specialized,Ruby Expert Compact,Road,2010
Specialized,Ruby Expert Compact,Road,2009
Specialized,Ruby Expert Compact - Women's,Road,2011
Specialized,Ruby Expert Disc UDi2 - Women's,Road,2016
Specialized,Ruby Expert Triple,Road,2010
Specialized,Ruby Expert Triple,Road,2009
Specialized,Ruby Expert Triple,Road,2008
Specialized,Ruby Expert Ui2 Compact - Women's,Road,2013
Specialized,Ruby Expert Ultegra Di2,Road,2018
Specialized,Ruby Expert Ultegra Di2,Road,2017
Specialized,Ruby Expert X3,Road,2009
Specialized,Ruby Pro,Other,2012
Specialized,Ruby Pro,Road,2011
Specialized,Ruby Pro,Road,2010
Specialized,Ruby Pro,Road,2008
Specialized,Ruby Pro,Road,2007
Specialized,Ruby Pro,Road,2006
Specialized,Ruby Pro - Women's,Road,2011
Specialized,Ruby Pro C2 Dura-Ace,Road,2009
Specialized,Ruby Pro C2 Red,Road,2009
Specialized,Ruby Pro Compact,Road,2012
Specialized,Ruby Pro Compact - Women's,Road,2014
Specialized,Ruby Pro Compact - Women's,Road,2013
Specialized,Ruby Pro Compact - Women's,Road,2012
Specialized,Ruby Pro Disc,Road,2015
Specialized,Ruby Pro Disc UDi2 - Women's,Road,2016
Specialized,Ruby Pro Dura-Ace,Road,2009
Specialized,Ruby Pro SRAM,Road,2009
Specialized,Ruby Pro Ultegra Di2,Road,2017
Specialized,Ruby SL4 - Rim Brake,Road,2017
Specialized,Ruby SL4 Comp Ultegra Di2 - Rim Brake,Road,2017
Specialized,Ruby SL4 Sport - Rim Brake,Road,2017
Specialized,Ruby Sport,Road,2019
Specialized,Ruby Sport,Road,2018
Specialized,Ruby Sport - Women's,Road,2018
Specialized,Ruby Sport - Women's,Road,2016
Specialized,Ruby Sport - Women's,Road,2015
Specialized,Ruby Sport - Women's,Road,2014
Specialized,Ruby Sport Compact - Women's,Road,2013
Specialized,Ruby Triple,Road,2012
Specialized,Ruby Triple - Women's,Road,2012
Specialized,Rumor,Mountain,2015
Specialized,Rumor 29 - Women's,Mountain,2016
Specialized,Rumor 650B - Women's,Mountain,2016
Specialized,Rumor 650B Comp - Women's,Mountain,2016
Specialized,Rumor 650B Expert - Women's,Mountain,2016
Specialized,Rumor Comp - Women's,Mountain,2015
Specialized,Rumor Comp - Women's,Mountain,2014
Specialized,Rumor Comp 29 - Women's,Mountain,2016
Specialized,Rumor Elite,Mountain,2015
Specialized,Rumor Elite 650B - Women's,Mountain,2016
Specialized,Rumor Expert - Women's,Mountain,2014
Specialized,Rumor Expert EVO,Mountain,2015
Specialized,Ruze 6Fattie,Mountain,2018
Specialized,Ruze 6Fattie,Mountain,2017
Specialized,Ruze Comp 6Fattie - Women's,Mountain,2016
Specialized,Ruze Expert,Mountain,2018
Specialized,Ruze Expert 6Fattie - Women's,Mountain,2016
Specialized,Ruze Pro 6Fattie - Women's,Mountain,2016
Specialized,S-Works + McLaren Venge,Road,2012
Specialized,S-Works Aethos Dura-Ace Di2,Road,2021
Specialized,S-Works Aethos Founder's Edition,Road,2021
Specialized,S-Works Aethos Frameset,E-Bike,2021
Specialized,S-Works Aethos Red eTap AXS,Road,2021
Specialized,S-Works Allez,Road,2015
Specialized,S-Works Allez Dura-Ace Di2,Road,2015
Specialized,S-Works Amira,Road,2011
Specialized,S-Works Amira,Road,2010
Specialized,S-Works Amira - Women's,Road,2011
Specialized,S-Works Amira eTap,Road,2017
Specialized,S-Works Amira LTD Frameset,E-Bike,2017
Specialized,S-Works Amira SL4,Road,2012
Specialized,S-Works Amira SL4 - Women's,Road,2016
Specialized,S-Works Amira SL4 - Women's,Road,2015
Specialized,S-Works Amira SL4 - Women's,Road,2014
Specialized,S-Works Amira SL4 - Women's,Road,2013
Specialized,S-Works Amira SL4 - Women's,Road,2012
Specialized,S-Works Amira SL4 Compact,Road,2013
Specialized,S-Works C3 FSR,Mountain,1997
Specialized,S-Works Camber 29,Mountain,2017
Specialized,S-Works Camber 29,Mountain,2016
Specialized,S-Works Camber 29,Mountain,2015
Specialized,S-Works Camber 29,Mountain,2014
Specialized,S-Works Camber 29 Men's,Mountain,2018
Specialized,S-Works Camber 650B,Mountain,2017
Specialized,S-Works Camber 650B,Mountain,2016
Specialized,S-Works Carbon Epic,Road,2007
Specialized,S-Works Crux,Road,2018
Specialized,S-Works CruX,Cyclocross,2018
Specialized,S-Works CruX,Cyclocross,2017
Specialized,S-Works CruX,Cyclocross,2016
Specialized,S-Works CruX Di2,Road,2020
Specialized,S-Works CruX Di2,Cyclocross,2015
Specialized,S-Works CruX EVO Di2,Cyclocross,2015
Specialized,S-Works CruX Frameset,Road,2019
Specialized,S-Works CruX Frameset,Road,2018
Specialized,S-Works CruX Frameset,Road,2014
Specialized,S-Works CruX Red Disc,Cyclocross,2014
Specialized,S-Works Demo 8,Mountain,2018
Specialized,S-Works Demo 8,Mountain,2017
Specialized,S-Works Demo 8,Mountain,2016
Specialized,S-Works Demo 8,Mountain,2015
Specialized,S-Works Demo 8,Mountain,2014
Specialized,S-Works Demo 8,Mountain,2008
Specialized,S-Works Demo 8 Carbon Frame,Mountain,2013
Specialized,S-Works Demo 8 Carbon Team Replica,Mountain,2013
Specialized,S-Works Demo 8 Frame,Mountain,2018
Specialized,S-Works Demo 8 Frame,Mountain,2016
Specialized,S-Works Demo 8 Frame,Mountain,2014
Specialized,S-Works Demo 8 Frameset,Mountain,2017
Specialized,S-Works Demo 8 LTD Frameset,Mountain,2017
Specialized,S-Works Diverge,Road,2021
Specialized,S-Works Diverge - SRAM eTAP AXS,Road,2021
Specialized,S-Works Diverge Carbon Di2,Road,2015
Specialized,S-Works Diverge Frameset,Road,2021
Specialized,S-Works Diverge Frameset,Road,2019
Specialized,S-Works Diverge Men's,Road,2019
Specialized,S-Works Diverge Men's,Road,2018
Specialized,S-Works E5,Road,2005
Specialized,S-Works E5 Road,Road,2004
Specialized,S-Works E5 Road,Road,2003
Specialized,S-Works E5 Road,Road,2002
Specialized,S-Works Endura Carbon,Mountain,2010
Specialized,S-Works Endura Carbon,Mountain,2009
Specialized,S-Works Endura Carbon,Mountain,2008
Specialized,S-Works Enduro,Mountain,2021
Specialized,S-Works Enduro,Mountain,2014
Specialized,S-Works Enduro,Mountain,2011
Specialized,S-Works Enduro,Mountain,2007
Specialized,S-Works Enduro,Mountain,2003
Specialized,S-Works Enduro 27.5,Mountain,2018
Specialized,S-Works Enduro 27.5 Frame,Mountain,2018
Specialized,S-Works Enduro 27.5 Frameset,Mountain,2019
Specialized,S-Works Enduro 29,Mountain,2019
Specialized,S-Works Enduro 29,Mountain,2016
Specialized,S-Works Enduro 29,Mountain,2015
Specialized,S-Works Enduro 29,Mountain,2014
Specialized,S-Works Enduro 29 6Fattie,Mountain,2017
Specialized,S-Works Enduro 29 Frame,Mountain,2015
Specialized,S-Works Enduro 29 Frameset,Mountain,2019
Specialized,S-Works Enduro 29/6Fattie,Mountain,2018
Specialized,S-Works Enduro 29/6Fattie Frame,Mountain,2018
Specialized,S-Works Enduro 650B,Mountain,2017
Specialized,S-Works Enduro 650B,Mountain,2016
Specialized,S-Works Enduro 650B,Mountain,2015
Specialized,S-Works Enduro 650B Frame,Mountain,2016
Specialized,S-Works Enduro Carbon,Mountain,2013
Specialized,S-Works Enduro Carbon,Mountain,2012
Specialized,S-Works Enduro Carbon,Mountain,2009
Specialized,S-Works Enduro Carbon 29,Mountain,2020
Specialized,S-Works Enduro Frameset,Mountain,2021
Specialized,S-Works Enduro Frameset,Mountain,2020
Specialized,S-Works Enduro SL Carbon,Mountain,2007
Specialized,S-Works Epic,Mountain,2021
Specialized,S-Works Epic,Mountain,2018
Specialized,S-Works Epic,Mountain,2011
Specialized,S-Works Epic,Mountain,2010
Specialized,S-Works Epic,Mountain,2009
Specialized,S-Works Epic,Mountain,2008
Specialized,S-Works Epic,Mountain,2004
Specialized,S-Works Epic,Road,1993
Specialized,S-Works Epic 29,Mountain,2016
Specialized,S-Works Epic 29,Mountain,2015
Specialized,S-Works Epic 29,Mountain,2014
Specialized,S-Works Epic 29 WC,Mountain,2014
Specialized,S-Works Epic 29 World Cup,Mountain,2016
Specialized,S-Works Epic 29 World Cup,Mountain,2015
Specialized,S-Works Epic 29er,Mountain,2011
Specialized,S-Works Epic AXS,Mountain,2020
Specialized,S-Works Epic Carbon,Mountain,2012
Specialized,S-Works Epic Carbon,Mountain,2008
Specialized,S-Works Epic Carbon 29 SRAM,Mountain,2014
Specialized,S-Works Epic Carbon 29 SRAM,Mountain,2012
Specialized,S-Works Epic Carbon 29 XTR,Mountain,2012
Specialized,S-Works Epic Carbon 29er SRAM,Mountain,2018
Specialized,S-Works Epic Carbon 29er SRAM,Mountain,2014
Specialized,S-Works Epic Carbon 29er SRAM,Mountain,2013
Specialized,S-Works Epic Carbon 29er SRAM,Mountain,2012
Specialized,S-Works Epic Carbon 29er XTR,Mountain,2014
Specialized,S-Works Epic Carbon 29er XTR,Mountain,2013
Specialized,S-Works Epic Carbon 29er XTR,Mountain,2012
Specialized,S-Works Epic Carbon Disc,Mountain,2010
Specialized,S-Works Epic Carbon Disc,Mountain,2009
Specialized,S-Works Epic Carbon Shimano XTR,Mountain,2020
Specialized,S-Works Epic Disc,Mountain,2007
Specialized,S-Works Epic Disc,Mountain,2006
Specialized,S-Works Epic Evo,Mountain,2021
Specialized,S-Works Epic Evo,Mountain,2020
Specialized,S-Works Epic Evo,Mountain,2019
Specialized,S-Works Epic EVO Frame,Mountain,2021
Specialized,S-Works Epic Frame - LTD,Mountain,2019
Specialized,S-Works Epic Frameset,Mountain,2021
Specialized,S-Works Epic Frameset,Mountain,2019
Specialized,S-Works Epic Frameset - Troy Lee Designs LTD,Mountain,2019
Specialized,S-Works Epic FSR Carbon 29er,Mountain,2011
Specialized,S-Works Epic FSR Di2,Mountain,2017
Specialized,S-Works Epic FSR Frameset,Mountain,2017
Specialized,S-Works Epic FSR World Cup,Mountain,2017
Specialized,S-Works Epic Hardtail,Mountain,2021
Specialized,S-Works Epic Hardtail,Mountain,2020
Specialized,S-Works Epic Hardtail,Mountain,2019
Specialized,S-Works Epic Hardtail,Mountain,2017
Specialized,S-Works Epic Hardtail AXS,Mountain,2020
Specialized,S-Works Epic Hardtail Di2,Mountain,2018
Specialized,S-Works Epic Hardtail Di2,Mountain,2017
Specialized,S-Works Epic Hardtail Frame,Mountain,2021
Specialized,S-Works Epic Hardtail Frame,Mountain,2018
Specialized,S-Works Epic Hardtail Frame - LTD,Mountain,2018
Specialized,S-Works Epic Hardtail Frameset,Mountain,2020
Specialized,S-Works Epic Hardtail Frameset,Mountain,2019
Specialized,S-Works Epic Hardtail Frameset - LTD,Mountain,2019
Specialized,S-Works Epic Hardtail Ultralight,Mountain,2020
Specialized,S-Works Epic Hardtail World Cup,Mountain,2018
Specialized,S-Works Epic Hardtail World Cup,Mountain,2017
Specialized,S-Works Epic Hardtail World Cup Women's,Mountain,2017
Specialized,S-Works Epic Hardtail XTR,Mountain,2020
Specialized,S-Works Epic Hardtail XX1 Eagle Men's,Mountain,2018
Specialized,S-Works Epic Men's,Mountain,2019
Specialized,S-Works Epic Rim,Mountain,2006
Specialized,S-Works Epic Women's,Mountain,2019
Specialized,S-Works Epic Women's,Mountain,2018
Specialized,S-Works Epic XTR Di2 Men's,Mountain,2018
Specialized,S-Works Epic XX1 Eagle Men's,Mountain,2018
Specialized,S-Works Era 29,Mountain,2015
Specialized,S-Works Era 29 - Women's,Mountain,2016
Specialized,S-Works Era 29 - Women's,Mountain,2015
Specialized,S-Works Era Carbon Women's,Mountain,2009
Specialized,S-Works ERA FSR Carbon,Mountain,2009
Specialized,S-Works Era FSR World Cup,Mountain,2017
Specialized,S-Works Era Women's,Mountain,2010
Specialized,S-Works Fatboy,Mountain,2019
Specialized,S-Works Fatboy,Mountain,2018
Specialized,S-Works Fatboy,Mountain,2017
Specialized,S-Works Fatboy,Mountain,2016
Specialized,S-Works Fatboy,Mountain,2015
Specialized,S-Works Fatboy,Mountain,2014
Specialized,S-Works Fate Carbon 29,Mountain,2016
Specialized,S-Works Fate Carbon 29,Mountain,2013
Specialized,S-Works Fate Carbon 29 - Women's,Mountain,2016
Specialized,S-Works Fate Carbon 29 - Women's,Mountain,2015
Specialized,S-Works Fate Carbon 29 - Women's,Mountain,2014
Specialized,S-Works Fate Carbon 29 - Women's,Mountain,2013
Specialized,S-Works FSR 6Fattie,Mountain,2017
Specialized,S-Works FSR XC,Mountain,1999
Specialized,S-Works Fuse 6Fattie,Mountain,2018
Specialized,S-Works HT,Mountain,2003
Specialized,S-Works HT Disc,Mountain,2006
Specialized,S-Works Langster,Track / Fixie / Singlespeed,2009
Specialized,S-Works Langster,Track / Fixie / Singlespeed,2007
Specialized,S-Works Levo FSR 6Fattie/29 Men's,Mountain,2018
Specialized,S-Works M2,Mountain,1998
Specialized,S-Works M2,Mountain,1997
Specialized,S-Works M4,Mountain,2001
Specialized,S-Works M4 Road,Road,1999
Specialized,S-Works M5,Mountain,2004
Specialized,S-Works M5,Mountain,2002
Specialized,S-Works M5 Disc,Mountain,2004
Specialized,S-Works M5 HT Disc,Mountain,2005
Specialized,S-Works McLaren Venge,Road,2012
Specialized,S-Works Men's Diverge,Road,2019
Specialized,S-Works Men's Diverge,Road,2018
Specialized,S-Works Men's Diverge Frameset,Road,2018
Specialized,S-Works Men's Epic,Mountain,2019
Specialized,S-Works Men's Epic Frameset,Mountain,2018
Specialized,S-Works Men's Epic Frameset - Limited Edition,Mountain,2018
Specialized,S-Works Men's Epic Hardtail XX1 Eagle,Mountain,2018
Specialized,S-Works Men's Epic XTR Di2,Mountain,2018
Specialized,S-Works Men's Epic XX1 Eagle,Mountain,2018
Specialized,S-Works Men's Stumpjumper 27.5,Mountain,2019
Specialized,S-Works Men's Stumpjumper 27.5 Frame,Mountain,2019
Specialized,S-Works Men's Stumpjumper 29,Mountain,2019
Specialized,S-Works Men's Stumpjumper 29 Frame,Mountain,2019
Specialized,S-Works Men's Stumpjumper ST 27.5,Mountain,2019
Specialized,S-Works Men's Stumpjumper ST 29,Mountain,2019
Specialized,S-Works Men's Tarmac Disc Sagan Collection LTD,Road,2019
Specialized,S-Works Men's Tarmac Frameset,Road,2019
Specialized,S-Works Men's Tarmac Sagan Superstar Frameset,Road,2018
Specialized,S-Works Men's Tarmac Ultralight,Road,2018
Specialized,S-Works Men's Tarmac Ultralight Frameset,Road,2018
Specialized,S-Works Roubaix,Road,2019
Specialized,S-Works Roubaix - Sagan Collection,Road,2020
Specialized,S-Works Roubaix - Shimano Dura-Ace Di2,Road,2020
Specialized,S-Works Roubaix - SRAM Red eTap AXS,Road,2020
Specialized,S-Works Roubaix Boonen Disc Frameset,Road,2017
Specialized,S-Works Roubaix Di2 - Sagan Collection Men's,Road,2018
Specialized,S-Works Roubaix Dura-Ace,Road,2007
Specialized,S-Works Roubaix Dura-Ace Di2,Road,2018
Specialized,S-Works Roubaix eTap,Road,2018
Specialized,S-Works Roubaix eTap,Road,2017
Specialized,S-Works Roubaix Frameset,Road,2020
Specialized,S-Works Roubaix Frameset,Road,2019
Specialized,S-Works Roubaix Frameset,Road,2018
Specialized,S-Works Roubaix Frameset - Sagan Collection,Road,2020
Specialized,S-Works Roubaix McLaren Dura-Ace Di2,Road,2018
Specialized,S-Works Roubaix Sagan Superstar Frameset,Road,2018
Specialized,S-Works Roubaix SL,Road,2008
Specialized,S-Works Roubaix SL Dura-Ace,Road,2008
Specialized,S-Works Roubaix SL SRAM,Road,2008
Specialized,S-Works Roubaix SL2 DA,Road,2019
Specialized,S-Works Roubaix SL2 DA,Road,2010
Specialized,S-Works Roubaix SL2 DA,Road,2006
Specialized,S-Works Roubaix SL2 Dura-Ace,Road,2009
Specialized,S-Works Roubaix SL2 Red,Road,2009
Specialized,S-Works Roubaix SL2 Team Edition,Road,2009
Specialized,S-Works Roubaix SL3 Compact,Road,2012
Specialized,S-Works Roubaix SL3 Di2,Road,2011
Specialized,S-Works Roubaix SL3 Di2 Compact,Road,2012
Specialized,S-Works Roubaix SL3 Dura-Ace,Road,2011
Specialized,S-Works Roubaix SL4 Di2 Compact,Road,2013
Specialized,S-Works Roubaix SL4 Disc Di2,Road,2016
Specialized,S-Works Roubaix SL4 Disc Di2,Road,2015
Specialized,S-Works Roubaix SL4 Dura-Ace,Road,2015
Specialized,S-Works Roubaix SL4 Dura-Ace,Road,2014
Specialized,S-Works Roubaix SL4 Dura-Ace Di2,Road,2016
Specialized,S-Works Roubaix SL4 Dura-Ace Di2,Road,2014
Specialized,S-Works Roubaix SL4 Red Compact,Road,2013
Specialized,S-Works Roubaix SL4 Red Disc,Road,2014
Specialized,S-Works Roubaix SL4 Red HRR,Road,2014
Specialized,S-Works Roubaix SRAM,Road,2007
Specialized,S-Works Roubaix SRAM Red eTAP AXS,Road,2021
Specialized,S-Works Roubaix Team Frameset,Road,2020
Specialized,S-Works Ruby,Road,2019
Specialized,S-Works Ruby,Road,2018
Specialized,S-Works Ruby,Road,2007
Specialized,S-Works Ruby ,Road,2010
Specialized,S-Works Ruby ,Road,2008
Specialized,S-Works Ruby ,Other,2007
Specialized,S-Works Ruby - Women's,Road,2016
Specialized,S-Works Ruby - Women's,Road,2015
Specialized,S-Works Ruby - Women's,Road,2014
Specialized,S-Works Ruby Di2,Road,2019
Specialized,S-Works Ruby Di2 - Women's,Road,2016
Specialized,S-Works Ruby Dura-Ace,Road,2009
Specialized,S-Works Ruby eTap,Road,2018
Specialized,S-Works Ruby eTap,Road,2017
Specialized,S-Works Ruby Red,Road,2009
Specialized,S-Works Ruby SL Dura-Ace,Road,2009
Specialized,S-Works Ruby SL SRAM,Road,2009
Specialized,S-Works Safire,Mountain,2010
Specialized,S-Works Safire,Mountain,2008
Specialized,S-Works Safire Carbon,Mountain,2009
Specialized,S-Works Safire Carbon Women's,Mountain,2009
Specialized,S-Works Safire FSR Carbon Women's,Mountain,2008
Specialized,S-Works Safire Women's,Mountain,2010
Specialized,S-Works Shiv,Road,2016
Specialized,S-Works Shiv Di2,Road,2015
Specialized,S-Works Shiv Di2,Road,2012
Specialized,S-Works Shiv Disc Limited Edition,Road,2019
Specialized,S-Works Shiv Module,Road,2019
Specialized,S-Works Shiv TT Disc,Road,2020
Specialized,S-Works Shiv TT Disc Module,Road,2020
Specialized,S-Works Shiv TT Module,Road,2019
Specialized,S-Works SL Road,Road,2001
Specialized,S-Works Stumpjumper,Mountain,2021
Specialized,S-Works Stumpjumper 120 FSR,Mountain,2005
Specialized,S-Works Stumpjumper 27.5,Mountain,2020
Specialized,S-Works Stumpjumper 27.5,Mountain,2018
Specialized,S-Works Stumpjumper 27.5 Frame,Mountain,2018
Specialized,S-Works Stumpjumper 27.5 Men's,Mountain,2019
Specialized,S-Works Stumpjumper 29,Mountain,2014
Specialized,S-Works Stumpjumper 29 Men's,Mountain,2019
Specialized,S-Works Stumpjumper 29 WC,Mountain,2014
Specialized,S-Works Stumpjumper 29 World Cup,Mountain,2016
Specialized,S-Works Stumpjumper 29 World Cup,Mountain,2015
Specialized,S-Works Stumpjumper 29/6Fattie,Mountain,2018
Specialized,S-Works Stumpjumper 29er,Mountain,2011
Specialized,S-Works Stumpjumper 6Fattie,Mountain,2018
Specialized,S-Works Stumpjumper Carbon,Mountain,2012
Specialized,S-Works Stumpjumper Carbon,Mountain,2011
Specialized,S-Works Stumpjumper Carbon,Mountain,2010
Specialized,S-Works Stumpjumper Carbon,Mountain,2009
Specialized,S-Works Stumpjumper Carbon 29,Mountain,2020
Specialized,S-Works Stumpjumper Carbon 29 SRAM,Mountain,2013
Specialized,S-Works Stumpjumper Carbon 29 SRAM,Mountain,2012
Specialized,S-Works Stumpjumper Carbon 29 XTR,Mountain,2013
Specialized,S-Works Stumpjumper Carbon 29 XTR,Mountain,2012
Specialized,S-Works Stumpjumper Carbon 29/6Fattie Frame,Mountain,2018
Specialized,S-Works Stumpjumper Carbon 29er,Mountain,2011
Specialized,S-Works Stumpjumper Carbon 29er,Mountain,2010
Specialized,S-Works Stumpjumper Carbon Hardtail,Mountain,2009
Specialized,S-Works Stumpjumper EVO,Mountain,2021
Specialized,S-Works Stumpjumper EVO Frame,Mountain,2021
Specialized,S-Works Stumpjumper Frame,Mountain,2021
Specialized,S-Works Stumpjumper FSR,Mountain,2011
Specialized,S-Works Stumpjumper FSR,Mountain,2010
Specialized,S-Works Stumpjumper FSR,Mountain,2009
Specialized,S-Works Stumpjumper FSR,Mountain,2008
Specialized,S-Works Stumpjumper FSR,Mountain,2006
Specialized,S-Works Stumpjumper FSR,Mountain,2003
Specialized,S-Works Stumpjumper FSR 29,Mountain,2017
Specialized,S-Works Stumpjumper FSR 29,Mountain,2016
Specialized,S-Works Stumpjumper FSR 29 Frame,Mountain,2014
Specialized,S-Works Stumpjumper FSR 650B,Mountain,2017
Specialized,S-Works Stumpjumper FSR 650B,Mountain,2016
Specialized,S-Works Stumpjumper FSR 6Fattie,Mountain,2017
Specialized,S-Works Stumpjumper FSR 6Fattie,Mountain,2016
Specialized,S-Works Stumpjumper FSR Alu,Mountain,2006
Specialized,S-Works Stumpjumper FSR Carbon,Mountain,2019
Specialized,S-Works Stumpjumper FSR Carbon,Mountain,2013
Specialized,S-Works Stumpjumper FSR Carbon,Mountain,2012
Specialized,S-Works Stumpjumper FSR Carbon,Mountain,2011
Specialized,S-Works Stumpjumper FSR Carbon,Mountain,2010
Specialized,S-Works Stumpjumper FSR Carbon,Mountain,2007
Specialized,S-Works Stumpjumper FSR Carbon 29,Mountain,2015
Specialized,S-Works Stumpjumper FSR Carbon 29,Mountain,2014
Specialized,S-Works Stumpjumper FSR Carbon 29,Mountain,2013
Specialized,S-Works Stumpjumper FSR Carbon 29,Mountain,2012
Specialized,S-Works Stumpjumper FSR Carbon 29er,Mountain,2018
